timestamp,elapsed_s,plc,sensor,alert_type,z_score,rolling_var,baseline_var,confidence
1663329185.0,2307.775066,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329190.0,2312.591222,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329190.0,2312.803168,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329195.0,2317.605583,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329195.0,2317.988936,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329200.0,2322.798118,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329200.0,2323.185325,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329205.0,2327.980466,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329206.0,2328.390089,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329210.0,2332.988992,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329211.0,2333.597365,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329215.0,2338.19163,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329216.0,2338.783093,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329221.0,2343.414151,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329221.0,2343.980833,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329224.0,2346.979811,PLC1,tank_level_max(4),cross_layer,,0.033689079,0.874704,medium
1663329226.0,2348.59391,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329226.0,2348.990999,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329229.0,2352.003807,PLC1,tank_level_max(4),cross_layer,,0.012276747,0.874704,medium
1663329231.0,2353.600557,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329231.0,2354.17989,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329234.0,2357.193741,PLC1,tank_level_max(4),cross_layer,,0.013220337,0.874704,medium
1663329236.0,2358.792917,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329240.0,2362.378219,PLC1,tank_level_max(4),cross_layer,,0.013333006,0.874704,medium
1663329241.0,2363.981266,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329245.0,2367.413583,PLC1,tank_level_max(4),cross_layer,,0.01272994,0.874704,medium
1663329250.0,2372.591592,PLC1,tank_level_max(4),cross_layer,,0.011369768,0.874704,medium
1663329252.0,2374.598247,PLC1,tank_level_value(2),cross_layer,,0.083268969,1.677247,medium
1663329257.0,2379.609248,PLC1,tank_level_value(2),cross_layer,,0.075068702,1.677247,medium
1663329294.0,2417.192817,PLC1,tank_input_valve_status(0),cross_layer,,0.009867441,0.227164,medium
1663329300.0,2422.387889,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329304.0,2427.00042,PLC1,tank_level_min(3),cross_layer,,0.044116788,1.040437,medium
1663329305.0,2427.593643,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329310.0,2432.595517,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329315.0,2437.775058,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329318.0,2440.804704,PLC1,tank_level_max(4),cross_layer,,0.030155112,0.874704,medium
1663329320.0,2442.790237,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329323.0,2445.97311,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329325.0,2447.97488,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329328.0,2450.987893,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329330.0,2452.996787,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329333.0,2455.988395,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329363.0,2485.579411,PLC1,tank_level_min(3),cross_layer,,0.049617206,1.040437,medium
1663329368.0,2490.593063,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329369.0,2491.587584,PLC1,tank_level_value(2),cross_layer,,0.08309196,1.677247,medium
1663329373.0,2495.593406,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329374.0,2496.594798,PLC1,tank_level_value(2),cross_layer,,0.071694792,1.677247,medium
1663329378.0,2500.777846,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329383.0,2505.778496,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329388.0,2510.967827,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329393.0,2515.968791,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329393.0,2516.175032,PLC1,tank_input_valve_status(0),cross_layer,,0.0099,0.227164,medium
1663329393.0,2516.175032,PLC1,tank_level_max(4),cross_layer,,0.033491942,0.874704,medium
1663329398.0,2520.981818,PLC1,tank_level_min(3),cross_layer,,0.000128494,1.040437,high
1663329398.0,2521.183494,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329398.0,2521.183494,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329403.0,2525.984563,PLC1,tank_level_min(3),cross_layer,,0.000609415,1.040437,high
1663329404.0,2526.384726,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329404.0,2526.384726,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329408.0,2531.188659,PLC1,tank_level_min(3),cross_layer,,0.001012233,1.040437,high
1663329409.0,2531.42109,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329409.0,2531.42109,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329414.0,2536.364685,PLC1,tank_level_min(3),cross_layer,,0.00131354,1.040437,high
1663329414.0,2536.582555,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329414.0,2536.582555,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329419.0,2541.386057,PLC1,tank_level_min(3),cross_layer,,0.001513177,1.040437,high
1663329419.0,2541.584167,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329424.0,2546.576909,PLC1,tank_level_min(3),cross_layer,,0.001625594,1.040437,high
1663329424.0,2546.771089,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329429.0,2551.586561,PLC1,tank_level_min(3),cross_layer,,0.001639057,1.040437,high
1663329429.0,2551.776402,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329434.0,2556.97467,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329439.0,2561.977067,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329444.0,2566.990685,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329449.0,2571.991841,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329454.0,2577.179849,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329459.0,2582.186257,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329465.0,2587.369764,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329470.0,2592.384741,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329475.0,2597.566579,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329480.0,2602.578145,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329485.0,2607.579683,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329488.0,2610.9966,PLC1,tank_level_min(3),cross_layer,,0.047498817,1.040437,medium
1663329490.0,2612.790505,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329493.0,2615.999354,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329498.0,2621.0086,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329503.0,2626.176118,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329508.0,2631.195045,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329513.0,2635.780801,PLC1,tank_level_value(2),cross_layer,,0.083052136,1.677247,medium
1663329513.0,2636.201207,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329518.0,2640.784696,PLC1,tank_level_value(2),cross_layer,,0.074915417,1.677247,medium
1663329519.0,2641.415273,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329519.0,2641.415273,PLC1,tank_level_max(4),cross_layer,,0.042934968,0.874704,medium
1663329524.0,2646.588737,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329524.0,2646.588737,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329529.0,2651.590363,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329534.0,2656.791402,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329539.0,2661.98713,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329544.0,2667.181793,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329549.0,2672.203558,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329553.0,2676.194864,PLC1,tank_input_valve_status(0),cross_layer,,0.006622222,0.227164,medium
1663329555.0,2677.410731,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329559.0,2681.395301,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329560.0,2682.605237,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329565.0,2687.799011,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329570.0,2692.976357,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329575.0,2697.996457,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329580.0,2703.161909,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329585.0,2708.188804,PLC1,tank_level_max(4),cross_layer,,0.002700463,0.874704,high
1663329591.0,2713.366101,PLC1,tank_level_max(4),cross_layer,,0.008242575,0.874704,medium
1663329596.0,2718.361618,PLC1,tank_level_value(2),cross_layer,,0.083706915,1.677247,medium
1663329596.0,2718.565124,PLC1,tank_level_max(4),cross_layer,,0.012652455,0.874704,medium
1663329601.0,2723.368697,PLC1,tank_level_value(2),cross_layer,,0.07489,1.677247,medium
1663329601.0,2723.762735,PLC1,tank_level_max(4),cross_layer,,0.015921469,0.874704,medium
1663329606.0,2728.767913,PLC1,tank_level_max(4),cross_layer,,0.017988864,0.874704,medium
1663329611.0,2733.969549,PLC1,tank_level_max(4),cross_layer,,0.01902003,0.874704,medium
1663329616.0,2739.178645,PLC1,tank_level_max(4),cross_layer,,0.018895598,0.874704,medium
1663329622.0,2744.386253,PLC1,tank_input_valve_status(0),cross_layer,,0.009867441,0.227164,medium
1663329622.0,2744.386253,PLC1,tank_level_max(4),cross_layer,,0.017659769,0.874704,medium
1663329627.0,2749.56465,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329627.0,2749.56465,PLC1,tank_level_max(4),cross_layer,,0.015268342,0.874704,medium
1663329632.0,2754.569154,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329632.0,2754.569154,PLC1,tank_level_max(4),cross_layer,,0.011893004,0.874704,medium
1663329637.0,2759.768948,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329637.0,2759.768948,PLC1,tank_level_max(4),cross_layer,,0.007263727,0.874704,medium
1663329642.0,2764.770151,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329647.0,2769.781518,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329652.0,2774.984608,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329657.0,2780.179592,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329663.0,2785.379141,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329668.0,2790.597175,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329673.0,2795.766795,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329678.0,2800.780648,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329683.0,2805.405604,PLC1,tank_level_min(3),cross_layer,,0.040144378,1.040437,medium
1663329683.0,2805.97329,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329688.0,2810.576034,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329688.0,2810.982817,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329693.0,2815.600305,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329693.0,2816.188989,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329698.0,2820.787117,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329698.0,2821.191323,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329703.0,2825.987993,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329704.0,2826.373352,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329708.0,2831.177931,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329709.0,2831.392043,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329714.0,2836.383324,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329714.0,2836.577024,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329719.0,2841.569016,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329719.0,2841.801456,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329724.0,2846.575379,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329724.0,2846.981328,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329729.0,2851.59356,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329729.0,2852.177909,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329734.0,2856.778185,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329734.0,2857.188748,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329739.0,2861.783594,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329740.0,2862.404625,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329744.0,2866.981187,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329745.0,2867.594267,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329749.0,2872.158737,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329750.0,2872.594312,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329754.0,2877.183398,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329755.0,2877.770649,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329759.0,2882.198974,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329760.0,2882.959354,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329765.0,2887.395304,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329765.0,2887.960747,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329770.0,2892.569108,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329770.0,2892.974049,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329771.0,2893.990081,PLC1,tank_level_max(4),cross_layer,,0.043340342,0.874704,medium
1663329775.0,2897.592947,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663329775.0,2898.176793,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329776.0,2899.160214,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329781.0,2904.185738,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329787.0,2909.385266,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329792.0,2914.396863,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329797.0,2919.411178,PLC1,tank_level_value(2),cross_layer,,0.083602376,1.677247,medium
1663329797.0,2919.411178,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329802.0,2924.564325,PLC1,tank_level_value(2),cross_layer,,0.076802766,1.677247,medium
1663329802.0,2924.564325,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329807.0,2929.577318,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329812.0,2934.610164,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329817.0,2939.777089,PLC1,tank_level_max(4),cross_layer,,0.016953838,0.874704,medium
1663329837.0,2959.598517,PLC1,tank_input_valve_status(0),cross_layer,,0.0099,0.227164,medium
1663329842.0,2964.798228,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329847.0,2969.801658,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329852.0,2974.970821,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329857.0,2979.989509,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329862.0,2984.992631,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329867.0,2989.975214,PLC1,tank_level_max(4),cross_layer,,0.04359833,0.874704,medium
1663329867.0,2990.181402,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329872.0,2995.179887,PLC1,tank_level_max(4),cross_layer,,0.035995847,0.874704,medium
1663329873.0,2995.390188,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329878.0,3000.359259,PLC1,tank_level_max(4),cross_layer,,0.022837206,0.874704,medium
1663329883.0,3005.41751,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329888.0,3010.420089,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663329906.0,3028.958283,PLC1,tank_level_value(2),cross_layer,,0.083334338,1.677247,medium
1663329911.0,3033.974582,PLC1,tank_level_value(2),cross_layer,,0.076110598,1.677247,medium
1663329932.0,3055.181001,PLC1,tank_input_valve_status(0),cross_layer,,0.0099,0.227164,medium
1663329938.0,3060.383668,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329942.0,3064.783103,PLC1,tank_level_min(3),cross_layer,,0.044926674,1.040437,medium
1663329943.0,3065.58945,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329947.0,3069.992969,PLC1,tank_level_min(3),cross_layer,,0.001363035,1.040437,high
1663329948.0,3070.794779,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329951.0,3074.173544,PLC1,tank_level_max(4),cross_layer,,0.030669358,0.874704,medium
1663329953.0,3076.001532,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329956.0,3079.179282,PLC1,tank_level_max(4),cross_layer,,0.004008265,0.874704,high
1663329958.0,3081.179246,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329961.0,3084.184189,PLC1,tank_level_max(4),cross_layer,,0.004525867,0.874704,medium
1663329963.0,3086.195046,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329967.0,3089.409203,PLC1,tank_level_max(4),cross_layer,,0.004781146,0.874704,medium
1663329969.0,3091.385845,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329972.0,3094.584239,PLC1,tank_level_max(4),cross_layer,,0.009764491,0.874704,medium
1663329974.0,3096.576257,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329977.0,3099.586892,PLC1,tank_level_max(4),cross_layer,,0.014047376,0.874704,medium
1663329979.0,3101.577015,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329982.0,3104.794089,PLC1,tank_level_max(4),cross_layer,,0.016635635,0.874704,medium
1663329984.0,3106.578441,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663329987.0,3109.977189,PLC1,tank_level_max(4),cross_layer,,0.017316697,0.874704,medium
1663329992.0,3114.988833,PLC1,tank_level_max(4),cross_layer,,0.016075367,0.874704,medium
1663329997.0,3120.184844,PLC1,tank_level_max(4),cross_layer,,0.037518966,0.874704,medium
1663330001.0,3124.197905,PLC1,tank_level_value(2),cross_layer,,0.083734475,1.677247,medium
1663330007.0,3129.407163,PLC1,tank_level_value(2),cross_layer,,0.070830991,1.677247,medium
1663330045.0,3167.993291,PLC1,tank_input_valve_status(0),cross_layer,,0.009867441,0.227164,medium
1663330050.0,3173.181026,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330053.0,3176.184637,PLC1,tank_level_max(4),cross_layer,,0.041600469,0.874704,medium
1663330056.0,3178.406388,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330059.0,3181.408736,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330061.0,3183.590579,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330064.0,3186.586971,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330066.0,3188.591473,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330069.0,3191.780756,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330071.0,3193.794115,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330074.0,3196.972902,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330076.0,3198.795261,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330079.0,3201.994136,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330084.0,3207.163692,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330089.0,3212.170635,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330095.0,3217.360281,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330100.0,3222.37098,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330105.0,3227.382491,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330110.0,3232.56146,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330112.0,3234.563258,PLC1,tank_level_value(2),cross_layer,,0.083472094,1.677247,medium
1663330115.0,3237.562356,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330117.0,3239.565109,PLC1,tank_level_value(2),cross_layer,,0.069035472,1.677247,medium
1663330120.0,3242.569184,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330122.0,3244.763892,PLC1,tank_level_value(2),cross_layer,,0.081060225,1.677247,medium
1663330125.0,3247.767826,PLC1,tank_level_max(4),cross_layer,,0.0,0.874704,high
1663330130.0,3252.97357,PLC1,tank_level_max(4),cross_layer,,0.000220557,0.874704,high
1663330135.0,3258.16364,PLC1,tank_level_max(4),cross_layer,,0.002819292,0.874704,high
1663330138.0,3260.362103,PLC1,tank_input_valve_status(0),cross_layer,,0.009867441,0.227164,medium
1663330141.0,3263.363611,PLC1,tank_level_max(4),cross_layer,,0.004919377,0.874704,medium
1663330143.0,3265.368457,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330146.0,3268.376636,PLC1,tank_level_max(4),cross_layer,,0.009768038,0.874704,medium
1663330148.0,3270.377851,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330151.0,3273.561957,PLC1,tank_level_max(4),cross_layer,,0.019619743,0.874704,medium
1663330153.0,3275.579963,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330156.0,3278.571238,PLC1,tank_level_max(4),cross_layer,,0.02777359,0.874704,medium
1663330157.0,3279.371444,PLC1,tank_level_min(3),cross_layer,,0.047594176,1.040437,medium
1663330158.0,3280.771822,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330161.0,3283.57604,PLC1,tank_level_max(4),cross_layer,,0.034336632,0.874704,medium
1663330162.0,3284.565065,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663330163.0,3285.779462,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330166.0,3288.766746,PLC1,tank_level_max(4),cross_layer,,0.03987521,0.874704,medium
1663330167.0,3289.765385,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663330168.0,3290.972311,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330171.0,3293.768843,PLC1,tank_level_max(4),cross_layer,,0.043651,0.874704,medium
1663330172.0,3294.767271,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663330173.0,3296.159929,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330177.0,3299.768343,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663330178.0,3301.165326,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330182.0,3304.964766,PLC1,tank_level_min(3),cross_layer,,0.047014742,1.040437,medium
1663330184.0,3306.359542,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330189.0,3311.36547,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330191.0,3313.375679,PLC1,tank_level_max(4),cross_layer,,0.043312828,0.874704,medium
1663330194.0,3316.374293,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330196.0,3318.391581,PLC1,tank_level_max(4),cross_layer,,0.029781075,0.874704,medium
1663330199.0,3321.563446,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330201.0,3323.578403,PLC1,tank_level_max(4),cross_layer,,0.030392528,0.874704,medium
1663330204.0,3326.762724,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330209.0,3331.762834,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330214.0,3336.773969,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330219.0,3341.967892,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330224.0,3347.165363,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330229.0,3352.174289,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330234.0,3357.189157,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330240.0,3362.385947,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330240.0,3362.573177,PLC1,tank_level_min(3),cross_layer,,0.04926869,1.040437,medium
1663330245.0,3367.386269,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330245.0,3367.575855,PLC1,tank_level_min(3),cross_layer,,0.035115418,1.040437,medium
1663330250.0,3372.591395,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330250.0,3372.591395,PLC1,tank_level_min(3),cross_layer,,0.017136936,1.040437,medium
1663330255.0,3377.786889,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330255.0,3377.786889,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
1663330260.0,3382.961999,PLC1,tank_input_valve_status(0),cross_layer,,0.0,0.227164,high
1663330260.0,3382.961999,PLC1,tank_level_min(3),cross_layer,,0.0,1.040437,high
